time_ms,soma_mv,path100_mv,path200_mv,path300_mv,path400_mv,contact_mv
12.635,-80.8413478082,-84.5794603011,-85.0799691528,-85.0812523584,-85.0740033658,-85.0769413975
12.64,-80.8458888119,-84.5799698389,-85.0800088441,-85.081295972,-85.0740704334,-85.0770266516
12.645,-80.850426314,-84.580479125,-85.0800484976,-85.0813395074,-85.0741373692,-85.0771117378
12.65,-80.8549603165,-84.5809881592,-85.0800881135,-85.0813829648,-85.0742041738,-85.0771966567
12.655,-80.8594908211,-84.5814969409,-85.0801276918,-85.0814263445,-85.0742708478,-85.077281409
12.66,-80.8640178298,-84.5820054699,-85.0801672327,-85.0814696466,-85.0743373916,-85.0773659954
12.665,-80.8685413445,-84.5825137457,-85.0802067362,-85.0815128715,-85.0744038057,-85.0774504166
12.67,-80.8730613671,-84.5830217679,-85.0802462023,-85.0815560195,-85.0744700907,-85.0775346731
12.675,-80.8775778996,-84.5835295363,-85.0802856311,-85.0815990906,-85.074536247,-85.0776187658
12.68,-80.8820909438,-84.5840370503,-85.0803250226,-85.0816420853,-85.0746022752,-85.0777026951
12.685,-80.8866005017,-84.5845443096,-85.0803643771,-85.0816850038,-85.0746681757,-85.0777864618
12.69,-80.8911065751,-84.5850513139,-85.0804036944,-85.0817278462,-85.0747339491,-85.0778700664
12.695,-80.8956091661,-84.5855580628,-85.0804429747,-85.0817706129,-85.0747995958,-85.0779535097
12.7,-80.9001082765,-84.5860645558,-85.0804822181,-85.0818133041,-85.0748651163,-85.0780367921
12.705,-80.9046039082,-84.5865707927,-85.0805214245,-85.08185592,-85.0749305111,-85.0781199143
12.71,-80.9090960632,-84.5870767731,-85.0805605942,-85.0818984609,-85.0749957806,-85.078202877
12.715,-80.9135847434,-84.5875824966,-85.080599727,-85.081940927,-85.0750609254,-85.0782856807
12.72,-80.9180699507,-84.5880879629,-85.0806388232,-85.0819833186,-85.0751259458,-85.0783683259
12.725,-80.9225516871,-84.5885931716,-85.0806778827,-85.0820256358,-85.0751908424,-85.0784508134
12.73,-80.9270299544,-84.5890981223,-85.0807169056,-85.0820678789,-85.0752556155,-85.0785331436
12.735,-80.9315047547,-84.5896028147,-85.0807558921,-85.0821100482,-85.0753202657,-85.0786153172
12.74,-80.9359760898,-84.5901072485,-85.0807948421,-85.0821521439,-85.0753847933,-85.0786973347
12.745,-80.9404439618,-84.5906114234,-85.0808337556,-85.0821941662,-85.0754491989,-85.0787791966
12.75,-80.9449083725,-84.5911153389,-85.0808726329,-85.0822361154,-85.0755134828,-85.0788609035
12.755,-80.9493693239,-84.5916189947,-85.0809114739,-85.0822779916,-85.0755776455,-85.0789424561
12.76,-80.9538268179,-84.5921223905,-85.0809502787,-85.0823197951,-85.0756416874,-85.0790238547
12.765,-80.9582808565,-84.592625526,-85.0809890474,-85.0823615261,-85.0757056089,-85.0791051
12.77,-80.9627314416,-84.5931284008,-85.08102778,-85.0824031849,-85.0757694106,-85.0791861925
12.775,-80.9671785752,-84.5936310147,-85.0810664765,-85.0824447717,-85.0758330926,-85.0792671327
12.78,-80.9716222592,-84.5941333672,-85.0811051371,-85.0824862867,-85.0758966556,-85.0793479211
12.785,-80.9760624956,-84.5946354581,-85.0811437618,-85.08252773,-85.0759600999,-85.0794285583
12.79,-80.9804992863,-84.595137287,-85.0811823507,-85.082569102,-85.0760234259,-85.0795090448
12.795,-80.9849326333,-84.5956388536,-85.0812209038,-85.0826104029,-85.076086634,-85.079589381
12.8,-80.9893625386,-84.5961401576,-85.0812594212,-85.0826516328,-85.0761497245,-85.0796695676
12.805,-80.9937890041,-84.5966411987,-85.0812979029,-85.082692792,-85.076212698,-85.0797496049
12.81,-80.9982120317,-84.5971419765,-85.081336349,-85.0827338808,-85.0762755548,-85.0798294935
12.815,-81.0026316235,-84.5976424908,-85.0813747596,-85.0827748992,-85.0763382953,-85.0799092338
12.82,-81.0070477813,-84.5981427413,-85.0814131347,-85.0828158476,-85.0764009198,-85.0799888264
12.825,-81.0114605072,-84.5986427276,-85.0814514744,-85.0828567261,-85.0764634288,-85.0800682718
12.83,-81.0158698032,-84.5991424495,-85.0814897787,-85.0828975349,-85.0765258226,-85.0801475703
12.835,-81.0202756711,-84.5996419066,-85.0815280477,-85.0829382743,-85.0765881017,-85.0802267225
12.84,-81.024678113,-84.6001410986,-85.0815662815,-85.0829789445,-85.0766502663,-85.0803057288
12.845,-81.0290771308,-84.6006400253,-85.0816044801,-85.0830195457,-85.0767123168,-85.0803845898
12.85,-81.0334727266,-84.6011386864,-85.0816426435,-85.083060078,-85.0767742536,-85.0804633058
12.855,-81.0378649022,-84.6016370815,-85.0816807719,-85.0831005417,-85.0768360772,-85.0805418774
12.86,-81.0422536598,-84.6021352104,-85.0817188653,-85.083140937,-85.0768977877,-85.0806203049
12.865,-81.0466390011,-84.6026330728,-85.0817569237,-85.0831812641,-85.0769593857,-85.0806985888
12.87,-81.0510209283,-84.6031306684,-85.0817949472,-85.0832215232,-85.0770208714,-85.0807767295
12.875,-81.0553994433,-84.603627997,-85.0818329358,-85.0832617145,-85.0770822452,-85.0808547276
12.88,-81.0597745481,-84.6041250582,-85.0818708897,-85.0833018381,-85.0771435074,-85.0809325834
12.885,-81.0641462447,-84.6046218517,-85.0819088088,-85.0833418944,-85.0772046585,-85.0810102974
12.89,-81.068514535,-84.6051183774,-85.0819466933,-85.0833818835,-85.0772656987,-85.0810878699
12.895,-81.0728794211,-84.6056146348,-85.0819845431,-85.0834218055,-85.0773266283,-85.0811653014
12.9,-81.0772409049,-84.6061106239,-85.0820223583,-85.0834616607,-85.0773874478,-85.0812425924
12.905,-81.0815989885,-84.6066063442,-85.0820601391,-85.0835014494,-85.0774481574,-85.0813197432
12.91,-81.0859536738,-84.6071017955,-85.0820978854,-85.0835411715,-85.0775087575,-85.0813967543
12.915,-81.0903049628,-84.6075969776,-85.0821355973,-85.0835808275,-85.0775692485,-85.081473626
12.92,-81.0946528575,-84.6080918902,-85.0821732748,-85.0836204174,-85.0776296305,-85.0815503589
12.925,-81.0989973599,-84.608586533,-85.082210918,-85.0836599414,-85.0776899041,-85.0816269531
12.93,-81.103338472,-84.6090809057,-85.082248527,-85.0836993998,-85.0777500694,-85.0817034093
12.935,-81.1076761959,-84.6095750082,-85.0822861019,-85.0837387927,-85.0778101268,-85.0817797277
12.94,-81.1120105334,-84.6100688402,-85.0823236425,-85.0837781203,-85.0778700766,-85.0818559088
12.945,-81.1163414866,-84.6105624014,-85.0823611492,-85.0838173828,-85.0779299192,-85.0819319529
12.95,-81.1206690576,-84.6110556916,-85.0823986217,-85.0838565805,-85.0779896549,-85.0820078605
12.955,-81.1249932482,-84.6115487104,-85.0824360604,-85.0838957133,-85.0780492839,-85.0820836318
12.96,-81.1293140606,-84.6120414578,-85.082473465,-85.0839347817,-85.0781088066,-85.0821592674
12.965,-81.1336314967,-84.6125339334,-85.0825108359,-85.0839737857,-85.0781682233,-85.0822347675
12.97,-81.1379455585,-84.613026137,-85.0825481729,-85.0840127255,-85.0782275342,-85.0823101326
12.975,-81.1422562481,-84.6135180683,-85.0825854762,-85.0840516013,-85.0782867398,-85.082385363
12.98,-81.1465635674,-84.6140097272,-85.0826227457,-85.0840904133,-85.0783458402,-85.0824604591
12.985,-81.1508675185,-84.6145011133,-85.0826599816,-85.0841291616,-85.0784048358,-85.0825354213
12.99,-81.1551681034,-84.6149922265,-85.0826971839,-85.0841678465,-85.0784637269,-85.0826102498
12.995,-81.1594653241,-84.6154830665,-85.0827343526,-85.0842064682,-85.0785225138,-85.0826849452
13,-81.1637591825,-84.6159736331,-85.0827714879,-85.0842450267,-85.0785811967,-85.0827595076
13.005,-81.1680496809,-84.6164639261,-85.0828085897,-85.0842835223,-85.078639776,-85.0828339376
13.01,-81.172336821,-84.6169539453,-85.0828456581,-85.0843219552,-85.078698252,-85.0829082353
13.015,-81.176620605,-84.6174436904,-85.0828826931,-85.0843603255,-85.0787566248,-85.0829824013
13.02,-81.180901035,-84.6179331611,-85.0829196949,-85.0843986334,-85.0788148949,-85.0830564358
13.025,-81.1851781128,-84.6184223574,-85.0829566634,-85.0844368791,-85.0788730625,-85.0831303391
13.03,-81.1894518405,-84.6189112789,-85.0829935987,-85.0844750627,-85.0789311278,-85.0832041117
13.035,-81.1937222201,-84.6193999255,-85.0830305009,-85.0845131845,-85.0789890912,-85.0832777539
13.04,-81.1979892538,-84.6198882969,-85.08306737,-85.0845512445,-85.0790469529,-85.0833512659
13.045,-81.2022529435,-84.620376393,-85.083104206,-85.084589243,-85.0791047132,-85.0834246481
13.05,-81.2065132912,-84.6208642135,-85.0831410091,-85.0846271802,-85.0791623724,-85.083497901
13.055,-81.2107702989,-84.6213517582,-85.0831777792,-85.0846650561,-85.0792199307,-85.0835710246
13.06,-81.2150239688,-84.621839027,-85.0832145164,-85.0847028711,-85.0792773885,-85.0836440196
13.065,-81.2192743028,-84.6223260196,-85.0832512208,-85.0847406251,-85.0793347459,-85.083716886
13.07,-81.223521303,-84.6228127357,-85.0832878924,-85.0847783185,-85.0793920033,-85.0837896243
13.075,-81.2277649713,-84.6232991753,-85.0833245312,-85.0848159513,-85.0794491609,-85.0838622348
13.08,-81.2320053098,-84.6237853382,-85.0833611374,-85.0848535238,-85.079506219,-85.0839347178
13.085,-81.2362423206,-84.624271224,-85.0833977108,-85.0848910361,-85.0795631778,-85.0840070736
13.09,-81.2404760057,-84.6247568327,-85.0834342517,-85.0849284883,-85.0796200375,-85.0840793026
13.095,-81.2447063671,-84.625242164,-85.0834707601,-85.0849658807,-85.0796767986,-85.084151405
13.1,-81.2489334068,-84.6257272178,-85.0835072359,-85.0850032133,-85.0797334611,-85.0842233811
13.105,-81.253157127,-84.6262119938,-85.0835436793,-85.0850404864,-85.0797900254,-85.0842952313
13.11,-81.2573775297,-84.626696492,-85.0835800903,-85.0850777002,-85.0798464918,-85.0843669559
13.115,-81.2615946168,-84.627180712,-85.0836164689,-85.0851148546,-85.0799028604,-85.0844385552
13.12,-81.2658083904,-84.6276646538,-85.0836528153,-85.0851519501,-85.0799591315,-85.0845100294
13.125,-81.2700188526,-84.6281483171,-85.0836891293,-85.0851889866,-85.0800153054,-85.0845813789
13.13,-81.2742260055,-84.6286317017,-85.0837254112,-85.0852259643,-85.0800713822,-85.084652604
13.135,-81.278429851,-84.6291148076,-85.0837616608,-85.0852628835,-85.0801273624,-85.0847237049
13.14,-81.2826303912,-84.6295976344,-85.0837978784,-85.0852997442,-85.080183246,-85.0847946821
13.145,-81.2868276282,-84.6300801821,-85.0838340639,-85.0853365467,-85.0802390334,-85.0848655357
13.15,-81.291021564,-84.6305624505,-85.0838702174,-85.085373291,-85.0802947248,-85.084936266
13.155,-81.2952122007,-84.6310444393,-85.0839063388,-85.0854099774,-85.0803503204,-85.0850068734
13.16,-81.2993995402,-84.6315261485,-85.0839424284,-85.0854466059,-85.0804058205,-85.0850773581
13.165,-81.3035835847,-84.6320075779,-85.0839784861,-85.0854831768,-85.0804612253,-85.0851477204
13.17,-81.3077643362,-84.6324887273,-85.0840145119,-85.0855196901,-85.080516535,-85.0852179607
13.175,-81.3119417968,-84.6329695965,-85.0840505059,-85.0855561461,-85.0805717499,-85.0852880791
13.18,-81.3161159685,-84.6334501854,-85.0840864682,-85.0855925449,-85.0806268702,-85.085358076
13.185,-81.3202868533,-84.6339304938,-85.0841223988,-85.0856288867,-85.0806818961,-85.0854279516
13.19,-81.3244544534,-84.6344105216,-85.0841582978,-85.0856651715,-85.0807368279,-85.0854977063
13.195,-81.3286187707,-84.6348902686,-85.0841941651,-85.0857013996,-85.0807916658,-85.0855673402
13.2,-81.3327798074,-84.6353697346,-85.0842300009,-85.085737571,-85.0808464101,-85.0856368538
13.205,-81.3369375655,-84.6358489196,-85.0842658051,-85.0857736861,-85.0809010609,-85.0857062472
13.21,-81.341092047,-84.6363278233,-85.0843015779,-85.0858097448,-85.0809556185,-85.0857755207
13.215,-81.345243254,-84.6368064457,-85.0843373192,-85.0858457473,-85.0810100831,-85.0858446746
13.22,-81.3493911886,-84.6372847865,-85.0843730292,-85.0858816938,-85.0810644549,-85.0859137092
13.225,-81.3535358529,-84.6377628456,-85.0844087078,-85.0859175845,-85.0811187342,-85.0859826247
13.23,-81.3576772488,-84.6382406229,-85.0844443552,-85.0859534194,-85.0811729212,-85.0860514215
13.235,-81.3618153785,-84.6387181182,-85.0844799713,-85.0859891988,-85.0812270161,-85.0861200997
13.24,-81.365950244,-84.6391953315,-85.0845155561,-85.0860249227,-85.081281019,-85.0861886596
13.245,-81.3700818474,-84.6396722625,-85.0845511099,-85.0860605913,-85.0813349304,-85.0862571015
13.25,-81.3742101908,-84.6401489111,-85.0845866325,-85.0860962048,-85.0813887503,-85.0863254257
13.255,-81.3783352761,-84.6406252772,-85.084622124,-85.0861317632,-85.0814424789,-85.0863936324
13.26,-81.3824571056,-84.6411013606,-85.0846575846,-85.0861672668,-85.0814961166,-85.0864617218
13.265,-81.3865756812,-84.6415771613,-85.0846930141,-85.0862027157,-85.0815496634,-85.0865296943
13.27,-81.3906910049,-84.6420526791,-85.0847284127,-85.08623811,-85.0816031197,-85.0865975501
13.275,-81.394803079,-84.6425279138,-85.0847637804,-85.0862734499,-85.0816564856,-85.0866652895
13.28,-81.3989119055,-84.6430028654,-85.0847991173,-85.0863087354,-85.0817097614,-85.0867329126
13.285,-81.4030174863,-84.6434775337,-85.0848344233,-85.0863439668,-85.0817629472,-85.0868004198
13.29,-81.4071198237,-84.6439519185,-85.0848696986,-85.0863791442,-85.0818160432,-85.0868678113
13.295,-81.4112189196,-84.6444260199,-85.0849049431,-85.0864142677,-85.0818690498,-85.0869350874
13.3,-81.4153147762,-84.6448998376,-85.084940157,-85.0864493374,-85.081921967,-85.0870022482
13.305,-81.4194073954,-84.6453733715,-85.0849753403,-85.0864843536,-85.0819747951,-85.0870692942
13.31,-81.4234967795,-84.6458466215,-85.0850104929,-85.0865193162,-85.0820275343,-85.0871362254
13.315,-81.4275829304,-84.6463195875,-85.0850456151,-85.0865542256,-85.0820801847,-85.0872030421
13.32,-81.4316658502,-84.6467922694,-85.0850807067,-85.0865890817,-85.0821327467,-85.0872697447
13.325,-81.4357455411,-84.6472646671,-85.0851157678,-85.0866238847,-85.0821852204,-85.0873363333
13.33,-81.439822005,-84.6477367804,-85.0851507985,-85.0866586349,-85.082237606,-85.0874028082
13.335,-81.443895244,-84.6482086093,-85.0851857989,-85.0866933322,-85.0822899037,-85.0874691696
13.34,-81.4479652604,-84.6486801536,-85.0852207689,-85.0867279768,-85.0823421137,-85.0875354177
13.345,-81.452032056,-84.6491514132,-85.0852557086,-85.086762569,-85.0823942362,-85.0876015529
13.35,-81.456095633,-84.6496223881,-85.085290618,-85.0867971087,-85.0824462714,-85.0876675753
13.355,-81.4601559935,-84.6500930781,-85.0853254973,-85.0868315962,-85.0824982196,-85.0877334852
13.36,-81.4642131395,-84.6505634831,-85.0853603463,-85.0868660315,-85.0825500808,-85.0877992828
13.365,-81.4682670732,-84.651033603,-85.0853951653,-85.0869004148,-85.0826018553,-85.0878649684
13.37,-81.4723177966,-84.6515034377,-85.0854299542,-85.0869347463,-85.0826535434,-85.0879305421
13.375,-81.4763653117,-84.6519729872,-85.085464713,-85.086969026,-85.0827051451,-85.0879960043
13.38,-81.4804096208,-84.6524422513,-85.0854994418,-85.0870032541,-85.0827566607,-85.0880613551
13.385,-81.4844507258,-84.6529112299,-85.0855341407,-85.0870374307,-85.0828080904,-85.0881265949
13.39,-81.4884886288,-84.653379923,-85.0855688096,-85.0870715559,-85.0828594343,-85.0881917237
13.395,-81.492523332,-84.6538483304,-85.0856034486,-85.08710563,-85.0829106928,-85.0882567419
13.4,-81.4965548373,-84.6543164521,-85.0856380579,-85.0871396529,-85.0829618658,-85.0883216497
13.405,-81.500583147,-84.6547842879,-85.0856726373,-85.0871736248,-85.0830129538,-85.0883864473
13.41,-81.504608263,-84.6552518378,-85.0857071869,-85.0872075459,-85.0830639567,-85.0884511349
13.415,-81.5086301874,-84.6557191017,-85.0857417069,-85.0872414163,-85.0831148749,-85.0885157128
13.42,-81.5126489224,-84.6561860795,-85.0857761972,-85.0872752361,-85.0831657085,-85.0885801812
13.425,-81.5166644701,-84.6566527711,-85.0858106578,-85.0873090054,-85.0832164577,-85.0886445404
13.43,-81.5206768325,-84.6571191765,-85.0858450888,-85.0873427244,-85.0832671226,-85.0887087904
13.435,-81.5246860116,-84.6575852955,-85.0858794903,-85.0873763932,-85.0833177036,-85.0887729317
13.44,-81.5286920096,-84.6580511282,-85.0859138623,-85.0874100119,-85.0833682007,-85.0888369643
13.445,-81.5326948286,-84.6585166743,-85.0859482048,-85.0874435806,-85.0834186141,-85.0889008886
13.45,-81.5366944707,-84.6589819338,-85.0859825179,-85.0874770994,-85.0834689441,-85.0889647047
13.455,-81.540690938,-84.6594469067,-85.0860168015,-85.0875105685,-85.0835191908,-85.0890284128
13.46,-81.5446842324,-84.6599115929,-85.0860510558,-85.0875439881,-85.0835693544,-85.0890920132
13.465,-81.5486743563,-84.6603759922,-85.0860852808,-85.0875773581,-85.0836194351,-85.0891555062
13.47,-81.5526613115,-84.6608401047,-85.0861194766,-85.0876106788,-85.083669433,-85.0892188918
13.475,-81.5566451002,-84.6613039303,-85.0861536431,-85.0876439502,-85.0837193484,-85.0892821704
13.48,-81.5606257246,-84.6617674689,-85.0861877804,-85.0876771726,-85.0837691814,-85.0893453422
13.485,-81.5646031866,-84.6622307203,-85.0862218885,-85.0877103459,-85.0838189322,-85.0894084073
13.49,-81.5685774885,-84.6626936847,-85.0862559675,-85.0877434704,-85.0838686009,-85.089471366
13.495,-81.5725486322,-84.6631563618,-85.0862900174,-85.087776546,-85.0839181879,-85.0895342186
13.5,-81.5765166199,-84.6636187517,-85.0863240383,-85.0878095731,-85.0839676931,-85.0895969651
13.505,-81.5804814536,-84.6640808542,-85.0863580302,-85.0878425516,-85.0840171169,-85.0896596059
13.51,-81.5844431355,-84.6645426694,-85.0863919932,-85.0878754818,-85.0840664594,-85.0897221411
13.515,-81.5884016677,-84.6650041971,-85.0864259272,-85.0879083636,-85.0841157207,-85.089784571
13.52,-81.5923570522,-84.6654654372,-85.0864598323,-85.0879411973,-85.0841649011,-85.0898468958
13.525,-81.5963092911,-84.6659263899,-85.0864937086,-85.0879739829,-85.0842140007,-85.0899091156
13.53,-81.6002583866,-84.6663870549,-85.0865275561,-85.0880067206,-85.0842630197,-85.0899712308
13.535,-81.6042043406,-84.6668474322,-85.0865613748,-85.0880394105,-85.0843119583,-85.0900332415
13.54,-81.6081471555,-84.6673075218,-85.0865951647,-85.0880720527,-85.0843608166,-85.0900951479
13.545,-81.6120868331,-84.6677673236,-85.086628926,-85.0881046473,-85.0844095948,-85.0901569502
13.55,-81.6160233756,-84.6682268375,-85.0866626586,-85.0881371944,-85.0844582932,-85.0902186486
13.555,-81.6199567851,-84.6686860636,-85.0866963626,-85.0881696941,-85.0845069117,-85.0902802434
13.56,-81.6238870638,-84.6691450018,-85.0867300381,-85.0882021467,-85.0845554507,-85.0903417348
13.565,-81.6278142136,-84.669603652,-85.086763685,-85.088234552,-85.0846039104,-85.0904031229
13.57,-81.6317382368,-84.6700620141,-85.0867973033,-85.0882669104,-85.0846522907,-85.090464408
13.575,-81.6356591353,-84.6705200882,-85.0868308933,-85.0882992219,-85.0847005921,-85.0905255903
13.58,-81.6395769113,-84.6709778742,-85.0868644547,-85.0883314866,-85.0847488145,-85.09058667
13.585,-81.6434915669,-84.671435372,-85.0868979878,-85.0883637045,-85.0847969582,-85.0906476472
13.59,-81.6474031042,-84.6718925816,-85.0869314926,-85.088395876,-85.0848450234,-85.0907085222
13.595,-81.6513115252,-84.672349503,-85.086964969,-85.088428001,-85.0848930102,-85.0907692952
13.6,-81.6552168322,-84.6728061361,-85.0869984172,-85.0884600796,-85.0849409187,-85.0908299665
13.605,-81.6591190271,-84.6732624809,-85.0870318371,-85.088492112,-85.0849887493,-85.0908905361
13.61,-81.6630181121,-84.6737185373,-85.0870652288,-85.0885240983,-85.0850365019,-85.0909510043
13.615,-81.6669140892,-84.6741743054,-85.0870985923,-85.0885560385,-85.0850841768,-85.0910113714
13.62,-81.6708069606,-84.674629785,-85.0871319278,-85.0885879329,-85.0851317742,-85.0910716374
13.625,-81.6746967285,-84.6750849762,-85.0871652351,-85.0886197815,-85.0851792942,-85.0911318026
